date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,avg_order_value,unique_referral_domains,coupon_usage_rate,new_customer_pct
2025-03-31,affiliate,1579.73,108527,1275,106,8110.45,14.9,5.13,0.0117,1.24,46.33,4,0.0699,0.6113
2025-04-01,affiliate,1692.79,156646,2474,108,7968.8,15.67,4.71,0.0158,0.68,38.4,3,0.1194,0.5038
2025-04-02,affiliate,1561.93,86072,1225,113,7894.38,13.82,5.05,0.0142,1.28,41.15,6,0.0983,0.6122
2025-04-03,affiliate,1567.69,106516,1857,108,6859.12,14.52,4.38,0.0174,0.84,44.98,7,0.0701,0.6234
2025-04-04,affiliate,1196.03,103967,1588,81,6459.33,14.77,5.4,0.0153,0.75,51.33,5,0.0555,0.4847
2025-04-05,affiliate,1384.92,94624,1357,108,7995.8,12.82,5.77,0.0143,1.02,60.48,6,0.1115,0.7476
2025-04-06,affiliate,943.82,108613,1656,67,3894.05,14.09,4.13,0.0152,0.57,51.34,5,0.0675,0.6811
2025-04-07,affiliate,1659.68,149885,2281,132,8457.78,12.57,5.1,0.0152,0.73,60.96,7,0.1382,0.5342
2025-04-08,affiliate,1754.74,103925,1378,148,8735.76,11.86,4.98,0.0133,1.27,54.17,4,0.0962,0.5678
2025-04-09,affiliate,1546.01,85543,1465,95,7435.92,16.27,4.81,0.0171,1.06,50.79,4,0.0668,0.6518
2025-04-10,affiliate,1968.05,117052,1729,138,8783.69,14.26,4.46,0.0148,1.14,53.17,7,0.0773,0.7386
2025-04-11,affiliate,1605.96,125177,1267,89,7895.01,18.04,4.92,0.0101,1.27,40.42,4,0.1522,0.5952
2025-04-12,affiliate,1023.24,53416,808,70,5574.31,14.62,5.45,0.0151,1.27,47.61,4,0.0941,0.6643
2025-04-13,affiliate,1149.8,90965,1481,80,5954.84,14.37,5.18,0.0163,0.78,42.75,3,0.0565,0.6019
2025-04-14,affiliate,1919.76,119705,1757,114,8197.97,16.84,4.27,0.0147,1.09,51.54,4,0.1363,0.7736
2025-04-15,affiliate,1202.76,88377,1538,80,5779.29,15.03,4.81,0.0174,0.78,56.79,3,0.0948,0.5814
2025-04-16,affiliate,1260.09,178432,2691,84,6415.48,15.0,5.09,0.0151,0.47,49.54,5,0.107,0.5042
2025-04-17,affiliate,1690.11,113925,1624,104,6096.77,16.25,3.61,0.0143,1.04,53.26,3,0.0889,0.6921
2025-04-18,affiliate,1721.29,111940,1667,111,8827.13,15.51,5.13,0.0149,1.03,47.18,4,0.0861,0.5302
2025-04-19,affiliate,1249.61,73693,1289,102,8156.43,12.25,6.53,0.0175,0.97,61.79,4,0.0619,0.6065
2025-04-20,affiliate,1228.37,61406,1045,77,5152.75,15.95,4.19,0.017,1.18,53.3,6,0.0958,0.6181
2025-04-21,affiliate,1404.08,86658,1271,99,6895.88,14.18,4.91,0.0147,1.1,51.85,7,0.1207,0.5984
2025-04-22,affiliate,1807.35,119716,2043,117,9285.16,15.45,5.14,0.0171,0.88,54.03,3,0.0691,0.5536
2025-04-23,affiliate,1845.55,148836,2112,127,10076.47,14.53,5.46,0.0142,0.87,50.37,3,0.0664,0.5334
2025-04-24,affiliate,1854.27,112956,1972,116,9511.02,15.99,5.13,0.0175,0.94,39.66,4,0.0941,0.5578
2025-04-25,affiliate,1624.72,137237,1963,108,9240.16,15.04,5.69,0.0143,0.83,53.72,7,0.109,0.5254
2025-04-26,affiliate,1353.73,117974,1816,96,6803.22,14.1,5.03,0.0154,0.75,51.68,3,0.1021,0.7121
2025-04-27,affiliate,936.05,53074,799,71,4822.34,13.18,5.15,0.0151,1.17,46.23,4,0.0626,0.4975
2025-04-28,affiliate,1979.22,104198,1649,126,9346.58,15.71,4.72,0.0158,1.2,43.9,7,0.0922,0.6946
2025-04-29,affiliate,1758.47,103479,1475,102,8466.77,17.24,4.81,0.0143,1.19,54.54,4,0.0766,0.5436
2025-04-30,affiliate,1640.06,94938,1412,122,8431.77,13.44,5.14,0.0149,1.16,51.69,3,0.1485,0.5584
2025-05-01,affiliate,1726.27,156054,2582,147,9021.81,11.74,5.23,0.0165,0.67,49.93,3,0.0657,0.6361
2025-05-02,affiliate,1868.83,97699,1661,136,8839.02,13.74,4.73,0.017,1.13,59.41,5,0.0763,0.6757
2025-05-03,affiliate,1312.65,76228,1075,92,5363.14,14.27,4.09,0.0141,1.22,46.37,3,0.1007,0.5727
2025-05-04,affiliate,1349.7,86283,1464,83,6604.52,16.26,4.89,0.017,0.92,45.76,3,0.1146,0.6152
2025-05-05,affiliate,1585.97,110391,1675,112,8254.33,14.16,5.2,0.0152,0.95,57.15,7,0.0568,0.8261
2025-05-06,affiliate,1895.55,144232,2092,142,10023.14,13.35,5.29,0.0145,0.91,52.89,3,0.064,0.6272
2025-05-07,affiliate,1653.81,86381,1442,111,6883.06,14.9,4.16,0.0167,1.15,53.21,7,0.0829,0.7358
2025-05-08,affiliate,1606.36,133270,2009,97,7712.4,16.56,4.8,0.0151,0.8,47.24,3,0.0829,0.4601
2025-05-09,affiliate,1354.71,132815,1269,85,6297.66,15.94,4.65,0.0096,1.07,47.3,4,0.103,0.4263
2025-05-10,affiliate,1208.82,123411,2037,78,6852.62,15.5,5.67,0.0165,0.59,44.32,7,0.1267,0.628
2025-05-11,affiliate,1142.48,76324,912,76,5715.71,15.03,5.0,0.0119,1.25,51.86,4,0.0746,0.6653
2025-05-12,affiliate,1820.22,110568,1624,112,9971.8,16.25,5.48,0.0147,1.12,57.34,5,0.1059,0.4087
2025-05-13,affiliate,1282.03,85510,1339,81,6434.86,15.83,5.02,0.0157,0.96,44.0,4,0.1018,0.7284
2025-05-14,affiliate,1633.26,109011,1876,113,7202.68,14.45,4.41,0.0172,0.87,53.8,3,0.1234,0.6956
2025-05-15,affiliate,1372.68,139165,2214,83,7353.82,16.54,5.36,0.0159,0.62,52.05,3,0.1393,0.5273
2025-05-16,affiliate,1649.52,92544,1259,110,9893.97,15.0,6.0,0.0136,1.31,50.66,4,0.1038,0.5367
2025-05-17,affiliate,1352.45,87360,1464,99,6170.7,13.66,4.56,0.0168,0.92,53.42,7,0.0541,0.5193
2025-05-18,affiliate,958.92,78745,1184,67,5358.37,14.31,5.59,0.015,0.81,44.65,4,0.1036,0.5367
2025-05-19,affiliate,1569.32,111269,1529,92,8096.81,17.06,5.16,0.0137,1.03,52.84,4,0.0479,0.6928
2025-05-20,affiliate,2166.21,131300,2111,145,10585.96,14.94,4.89,0.0161,1.03,50.62,6,0.0755,0.6285
2025-05-21,affiliate,1300.86,97762,1653,88,5806.82,14.78,4.46,0.0169,0.79,51.34,5,0.13,0.4674
2025-05-22,affiliate,1931.97,124161,1755,121,8302.41,15.97,4.3,0.0141,1.1,49.37,7,0.0845,0.5737
2025-05-23,affiliate,1892.45,117674,1979,133,8678.73,14.23,4.59,0.0168,0.96,59.04,4,0.0688,0.719
2025-05-24,affiliate,1433.71,72052,1100,84,8106.52,17.07,5.65,0.0153,1.3,49.12,6,0.1035,0.546
2025-05-25,affiliate,1153.57,79652,1086,83,6456.91,13.9,5.6,0.0136,1.06,46.01,7,0.091,0.7113
2025-05-26,affiliate,1777.55,113566,1853,138,7927.8,12.88,4.46,0.0163,0.96,48.81,5,0.0743,0.6981
2025-05-27,affiliate,1566.82,89598,1065,106,8450.36,14.78,5.39,0.0119,1.47,48.72,7,0.0874,0.617
2025-05-28,affiliate,2015.84,148279,1920,138,9326.72,14.61,4.63,0.0129,1.05,46.43,6,0.0724,0.5961
2025-05-29,affiliate,2279.47,160354,2073,174,9689.27,13.1,4.25,0.0129,1.1,54.7,7,0.0787,0.6872
2025-05-30,affiliate,1679.84,104881,1527,96,8537.95,17.5,5.08,0.0146,1.1,52.68,4,0.0913,0.4652
2025-05-31,affiliate,1044.25,54751,824,71,5771.88,14.71,5.53,0.015,1.27,46.97,3,0.0849,0.7022
2025-06-01,affiliate,1400.64,137317,2288,101,6572.37,13.87,4.69,0.0167,0.61,51.64,6,0.1238,0.5379
2025-06-02,affiliate,1508.02,79243,1144,115,7918.2,13.11,5.25,0.0144,1.32,47.73,4,0.1691,0.6126
2025-06-03,affiliate,1212.36,72223,1167,83,6206.73,14.61,5.12,0.0162,1.04,48.77,7,0.1192,0.5714
2025-06-04,affiliate,1670.1,151405,2051,114,8923.04,14.65,5.34,0.0135,0.81,43.43,5,0.0838,0.6625
2025-06-05,affiliate,1471.47,82129,1082,102,6339.88,14.43,4.31,0.0132,1.36,51.56,5,0.118,0.475
2025-06-06,affiliate,985.79,66526,1044,59,5183.05,16.71,5.26,0.0157,0.94,50.49,4,0.1326,0.4961
2025-06-07,affiliate,1259.4,62329,1023,75,5813.15,16.79,4.62,0.0164,1.23,41.44,6,0.1348,0.6576
2025-06-08,affiliate,1126.7,96886,1423,81,5715.99,13.91,5.07,0.0147,0.79,48.25,3,0.0748,0.6502
2025-06-09,affiliate,1986.65,156549,2454,130,12013.55,15.28,6.05,0.0157,0.81,52.88,4,0.0906,0.5814
2025-06-10,affiliate,1521.23,118855,1629,103,7986.71,14.77,5.25,0.0137,0.93,53.41,5,0.0881,0.5859
2025-06-11,affiliate,1538.03,79550,1156,108,6913.62,14.24,4.5,0.0145,1.33,52.23,4,0.1439,0.8168
2025-06-12,affiliate,1859.86,169195,2449,115,10252.41,16.17,5.51,0.0145,0.76,48.42,5,0.073,0.5192
2025-06-13,affiliate,1824.68,161255,2617,129,10480.82,14.14,5.74,0.0162,0.7,44.36,5,0.0552,0.7686
2025-06-14,affiliate,1157.83,92896,1507,69,5945.2,16.78,5.13,0.0162,0.77,46.31,5,0.1064,0.6255
2025-06-15,affiliate,919.4,56416,618,63,4387.49,14.59,4.77,0.011,1.49,46.09,6,0.1531,0.4155
2025-06-16,affiliate,1713.14,121599,1830,110,7885.35,15.57,4.6,0.015,0.94,50.57,7,0.1361,0.8254
2025-06-17,affiliate,1890.54,115001,1832,160,9398.57,11.82,4.97,0.0159,1.03,50.22,7,0.1453,0.532
2025-06-18,affiliate,1601.6,87135,1197,100,7949.09,16.02,4.96,0.0137,1.34,56.5,7,0.0927,0.7608
2025-06-19,affiliate,1491.55,90359,1297,95,7939.77,15.7,5.32,0.0144,1.15,46.68,3,0.1154,0.574
2025-06-20,affiliate,1554.68,123875,2129,103,6916.95,15.09,4.45,0.0172,0.73,55.4,5,0.0797,0.6631
2025-06-21,affiliate,1211.64,76335,1386,85,5707.18,14.25,4.71,0.0182,0.87,50.92,6,0.1004,0.6357
2025-06-22,affiliate,1457.36,116608,1635,111,8221.85,13.13,5.64,0.014,0.89,51.2,4,0.0913,0.5389
2025-06-23,affiliate,1541.56,116251,1377,116,8698.88,13.29,5.64,0.0118,1.12,60.6,3,0.1313,0.6976
2025-06-24,affiliate,1447.16,91538,1251,94,5991.12,15.4,4.14,0.0137,1.16,46.3,6,0.1246,0.6522
2025-06-25,affiliate,1935.81,186983,2443,123,9756.75,15.74,5.04,0.0131,0.79,61.04,6,0.0782,0.5022
2025-06-26,affiliate,1514.63,95327,1375,103,8730.93,14.71,5.76,0.0144,1.1,45.53,5,0.0898,0.6939
2025-06-27,affiliate,2025.88,103040,1656,136,10569.53,14.9,5.22,0.0161,1.22,56.23,6,0.0467,0.6081
2025-06-28,affiliate,1326.97,87734,1107,83,6591.53,15.99,4.97,0.0126,1.2,52.01,4,0.1342,0.6354
2025-06-29,affiliate,1112.3,81203,1509,74,5819.27,15.03,5.23,0.0186,0.74,42.67,7,0.1227,0.6429
2025-06-30,affiliate,1855.56,125142,1973,120,7937.07,15.46,4.28,0.0158,0.94,55.14,6,0.1014,0.7104
2025-07-01,affiliate,1636.91,126982,1666,110,8055.76,14.88,4.92,0.0131,0.98,53.8,5,0.1214,0.6594
2025-07-02,affiliate,2204.57,139876,1666,163,10507.55,13.52,4.77,0.0119,1.32,53.57,4,0.066,0.5553
2025-07-03,affiliate,2047.81,145954,2398,122,8699.71,16.79,4.25,0.0164,0.85,48.93,5,0.054,0.5886
2025-07-04,affiliate,1655.51,132312,2077,100,9541.77,16.56,5.76,0.0157,0.8,50.12,6,0.1128,0.5475
2025-07-05,affiliate,1021.1,66136,907,71,5140.78,14.38,5.03,0.0137,1.13,47.15,7,0.123,0.6971
2025-07-06,affiliate,1357.83,74537,1028,106,6190.92,12.81,4.56,0.0138,1.32,46.07,4,0.0631,0.5873
2025-07-07,affiliate,1729.86,90894,1178,99,8633.59,17.47,4.99,0.013,1.47,47.25,4,0.0828,0.5749
2025-07-08,affiliate,1515.36,111331,1694,98,6795.27,15.46,4.48,0.0152,0.89,45.95,4,0.09,0.6108
2025-07-09,affiliate,1704.6,130522,1683,117,6961.73,14.57,4.08,0.0129,1.01,51.63,5,0.1004,0.6378
2025-07-10,affiliate,1644.29,135109,1687,110,8117.28,14.95,4.94,0.0125,0.97,54.09,4,0.0982,0.657
2025-07-11,affiliate,2019.97,136501,1772,134,9783.79,15.07,4.84,0.013,1.14,51.88,7,0.058,0.7982
2025-07-12,affiliate,1488.98,90474,1454,106,7360.82,14.05,4.94,0.0161,1.02,55.05,6,0.1035,0.5415
2025-07-13,affiliate,1243.65,70863,1187,92,6590.46,13.52,5.3,0.0168,1.05,50.04,4,0.0826,0.6454
2025-07-14,affiliate,1799.96,115388,1943,99,9133.76,18.18,5.07,0.0168,0.93,55.74,5,0.1338,0.6212
2025-07-15,affiliate,2067.05,119550,1983,121,10252.33,17.08,4.96,0.0166,1.04,52.97,7,0.1342,0.6156
2025-07-16,affiliate,1680.47,104179,1699,122,7559.53,13.77,4.5,0.0163,0.99,38.17,5,0.0562,0.5163
2025-07-17,affiliate,1550.97,100388,1623,111,7355.08,13.97,4.74,0.0162,0.96,54.46,4,0.1413,0.6102
2025-07-18,affiliate,1758.91,75914,1140,117,10016.88,15.03,5.69,0.015,1.54,42.8,5,0.1162,0.6251
2025-07-19,affiliate,1550.84,123745,1790,111,8640.61,13.97,5.57,0.0145,0.87,55.56,7,0.141,0.6096
2025-07-20,affiliate,1242.24,99795,1695,102,5079.2,12.18,4.09,0.017,0.73,49.48,7,0.0553,0.702
2025-07-21,affiliate,1606.88,99932,1564,98,6712.81,16.4,4.18,0.0157,1.03,50.75,4,0.0951,0.5301
2025-07-22,affiliate,1427.04,99992,1868,80,6238.52,17.84,4.37,0.0187,0.76,48.3,3,0.1223,0.5438
2025-07-23,affiliate,1429.43,129743,2046,101,7258.28,14.15,5.08,0.0158,0.7,53.23,7,0.1148,0.5341
2025-07-24,affiliate,1222.27,72230,1079,81,6995.36,15.09,5.72,0.0149,1.13,46.41,3,0.0984,0.5328
2025-07-25,affiliate,1587.57,98035,1565,106,7709.83,14.98,4.86,0.016,1.01,49.46,4,0.1159,0.6823
2025-07-26,affiliate,1278.23,113502,1304,79,6719.57,16.18,5.26,0.0115,0.98,54.61,6,0.1232,0.7645
2025-07-27,affiliate,1283.9,64145,936,89,6549.7,14.43,5.1,0.0146,1.37,52.57,3,0.1053,0.6166
2025-07-28,affiliate,1746.83,138022,2277,127,9163.68,13.75,5.25,0.0165,0.77,39.45,4,0.1204,0.6074
2025-07-29,affiliate,1700.13,156246,2479,115,7108.5,14.78,4.18,0.0159,0.69,48.8,7,0.0867,0.4385
2025-07-30,affiliate,1961.0,129481,1914,127,9581.63,15.44,4.89,0.0148,1.02,56.18,3,0.1309,0.6872
2025-07-31,affiliate,1493.84,115457,1747,115,6467.27,12.99,4.33,0.0151,0.86,48.57,5,0.1116,0.5373
2025-08-01,affiliate,1337.44,133932,1879,89,6184.96,15.03,4.62,0.014,0.71,49.43,7,0.0736,0.6762
2025-08-02,affiliate,1297.51,76907,1275,92,7446.01,14.1,5.74,0.0166,1.02,46.41,6,0.144,0.6421
2025-08-03,affiliate,1837.24,145290,2193,129,7869.52,14.24,4.28,0.0151,0.84,50.79,5,0.0968,0.6604
2025-08-04,affiliate,1769.68,108971,1821,115,8452.62,15.39,4.78,0.0167,0.97,47.98,6,0.1211,0.5084
2025-08-05,affiliate,1482.94,127583,2075,109,8871.1,13.6,5.98,0.0163,0.71,54.66,3,0.1133,0.5315
2025-08-06,affiliate,1622.67,100211,1305,94,7878.51,17.26,4.86,0.013,1.24,52.97,3,0.1013,0.6555
2025-08-07,affiliate,1502.22,134822,2451,97,7010.6,15.49,4.67,0.0182,0.61,56.22,7,0.1058,0.4225
2025-08-08,affiliate,1667.59,124152,1846,99,9927.86,16.84,5.95,0.0149,0.9,53.33,7,0.0956,0.5874
2025-08-09,affiliate,1269.21,70794,1138,80,7054.94,15.87,5.56,0.0161,1.12,50.56,4,0.1249,0.5293
2025-08-10,affiliate,1194.5,69700,1287,79,5223.97,15.12,4.37,0.0185,0.93,52.26,3,0.0315,0.6901
2025-08-11,affiliate,1739.48,130147,1779,101,9426.39,17.22,5.42,0.0137,0.98,45.77,4,0.1529,0.5355
2025-08-12,affiliate,1388.21,82502,1096,91,7327.34,15.26,5.28,0.0133,1.27,56.05,5,0.11,0.5337
2025-08-13,affiliate,1984.02,151771,2007,140,10042.22,14.17,5.06,0.0132,0.99,53.76,3,0.0923,0.553
2025-08-14,affiliate,1358.0,116069,1632,84,6782.75,16.17,4.99,0.0141,0.83,46.68,7,0.0844,0.4677
2025-08-15,affiliate,2032.54,95287,1644,124,10786.42,16.39,5.31,0.0173,1.24,45.72,4,0.1178,0.6589
2025-08-16,affiliate,1263.27,67854,962,89,7949.23,14.19,6.29,0.0142,1.31,49.58,5,0.1413,0.598
2025-08-17,affiliate,1005.75,74189,1261,86,4385.28,11.69,4.36,0.017,0.8,53.37,3,0.1525,0.6299
2025-08-18,affiliate,1924.74,152079,1982,124,10215.91,15.52,5.31,0.013,0.97,48.4,6,0.063,0.609
2025-08-19,affiliate,1618.15,94474,1422,98,8127.4,16.51,5.02,0.0151,1.14,49.86,6,0.1623,0.7159
2025-08-20,affiliate,1350.17,73967,934,87,6491.48,15.52,4.81,0.0126,1.45,44.32,6,0.1265,0.6852
2025-08-21,affiliate,2062.37,195548,3230,156,10019.89,13.22,4.86,0.0165,0.64,56.24,4,0.0689,0.5315
2025-08-22,affiliate,1396.87,103675,1543,98,7709.96,14.25,5.52,0.0149,0.91,51.03,4,0.0855,0.6658
2025-08-23,affiliate,1368.45,103300,1488,88,6988.66,15.55,5.11,0.0144,0.92,43.15,6,0.1171,0.6712
2025-08-24,affiliate,1340.61,145103,2170,92,6873.93,14.57,5.13,0.015,0.62,54.43,3,0.1231,0.6553
2025-08-25,affiliate,1812.51,113583,1600,113,8872.33,16.04,4.9,0.0141,1.13,52.31,3,0.0716,0.5485
2025-08-26,affiliate,2034.58,138690,1838,140,11470.21,14.53,5.64,0.0133,1.11,43.97,6,0.1309,0.5984
2025-08-27,affiliate,1620.13,135979,1993,119,7879.12,13.61,4.86,0.0147,0.81,45.78,7,0.1793,0.6164
2025-08-28,affiliate,1927.0,112210,1938,112,9043.18,17.21,4.69,0.0173,0.99,54.25,5,0.1093,0.5591
2025-08-29,affiliate,1386.42,93317,1095,111,5974.08,12.49,4.31,0.0117,1.27,52.48,7,0.0704,0.6392
2025-08-30,affiliate,1476.83,92523,1483,126,7377.05,11.72,5.0,0.016,1.0,50.9,7,0.1076,0.6106
2025-08-31,affiliate,1473.61,111480,1703,84,7657.33,17.54,5.2,0.0153,0.87,46.93,6,0.0918,0.6754
2025-09-01,affiliate,1780.55,95605,1378,115,8477.61,15.48,4.76,0.0144,1.29,63.19,7,0.0677,0.6021
2025-09-02,affiliate,1650.88,76487,1285,120,9019.97,13.76,5.46,0.0168,1.28,44.28,7,0.0437,0.6276
2025-09-03,affiliate,1410.48,88622,1393,102,5951.61,13.83,4.22,0.0157,1.01,44.09,6,0.0791,0.7769
2025-09-04,affiliate,1511.25,103065,1438,106,6118.7,14.26,4.05,0.014,1.05,57.35,3,0.0472,0.85
2025-09-05,affiliate,1508.42,101136,1550,81,8045.64,18.62,5.33,0.0153,0.97,54.62,4,0.1037,0.5541
2025-09-06,affiliate,1166.31,99324,1732,70,5672.16,16.66,4.86,0.0174,0.67,43.51,6,0.1378,0.623
2025-09-07,affiliate,1112.91,65313,885,61,6069.44,18.24,5.45,0.0136,1.26,52.88,4,0.121,0.5705
2025-09-08,affiliate,2054.07,139212,1900,110,9228.87,18.67,4.49,0.0136,1.08,55.13,4,0.1493,0.6849
2025-09-09,affiliate,1596.16,148791,2392,108,9014.42,14.78,5.65,0.0161,0.67,50.26,7,0.0786,0.5638
2025-09-10,affiliate,1875.23,141214,2144,137,9398.59,13.69,5.01,0.0152,0.87,54.18,3,0.1454,0.5006
2025-09-11,affiliate,2151.05,175766,2827,157,11074.73,13.7,5.15,0.0161,0.76,43.02,7,0.0718,0.6094
2025-09-12,affiliate,1765.4,152495,1923,111,8361.03,15.9,4.74,0.0126,0.92,47.53,6,0.1095,0.5335
2025-09-13,affiliate,1265.16,73520,1043,80,6575.75,15.81,5.2,0.0142,1.21,53.26,6,0.0575,0.6758
2025-09-14,affiliate,1245.51,61591,941,108,6142.53,11.53,4.93,0.0153,1.32,45.54,5,0.0821,0.6294
2025-09-15,affiliate,2191.15,127859,2077,139,12049.21,15.76,5.5,0.0162,1.05,55.74,7,0.1153,0.7775
2025-09-16,affiliate,1768.38,92956,1611,108,8392.76,16.37,4.75,0.0173,1.1,51.29,7,0.0905,0.642
2025-09-17,affiliate,1785.67,110555,1655,123,7851.29,14.52,4.4,0.015,1.08,45.83,3,0.0778,0.5409
2025-09-18,affiliate,1522.75,100276,1576,112,6812.85,13.6,4.47,0.0157,0.97,57.24,6,0.048,0.3625
2025-09-19,affiliate,1818.82,99185,1488,91,9756.35,19.99,5.36,0.015,1.22,54.39,7,0.122,0.4463
2025-09-20,affiliate,1001.19,79952,1209,69,5902.04,14.51,5.9,0.0151,0.83,56.43,4,0.0553,0.5018
2025-09-21,affiliate,1274.61,75729,1119,73,6720.75,17.46,5.27,0.0148,1.14,52.51,5,0.1439,0.7218
2025-09-22,affiliate,1121.56,72274,1010,77,5596.06,14.57,4.99,0.014,1.11,53.96,3,0.1232,0.432
2025-09-23,affiliate,1331.53,88915,1102,82,6444.94,16.24,4.84,0.0124,1.21,50.43,7,0.1016,0.4306
2025-09-24,affiliate,1627.49,118205,1677,101,8394.47,16.11,5.16,0.0142,0.97,47.77,4,0.0872,0.6624
2025-09-25,affiliate,1641.44,98434,1597,105,8496.23,15.63,5.18,0.0162,1.03,52.05,4,0.1172,0.5506
2025-09-26,affiliate,1717.54,134503,2085,97,9155.98,17.71,5.33,0.0155,0.82,54.79,7,0.0824,0.3924
2025-09-27,affiliate,1368.52,149695,2570,84,6550.26,16.29,4.79,0.0172,0.53,52.29,6,0.0571,0.5874
2025-09-28,affiliate,1248.29,72467,970,105,6069.24,11.89,4.86,0.0134,1.29,60.89,3,0.0927,0.5035
2025-09-29,affiliate,1415.15,106750,1542,96,7150.74,14.74,5.05,0.0144,0.92,52.34,7,0.0955,0.5952
2025-09-30,affiliate,1895.82,102139,1503,126,8073.65,15.05,4.26,0.0147,1.26,43.41,5,0.0825,0.6853
2025-10-01,affiliate,1752.06,116579,1844,119,7600.01,14.72,4.34,0.0158,0.95,51.93,3,0.1164,0.6095
2025-10-02,affiliate,1854.46,107958,1579,127,8723.33,14.6,4.7,0.0146,1.17,53.57,3,0.0337,0.7005
2025-10-03,affiliate,1851.78,127001,1751,121,9001.05,15.3,4.86,0.0138,1.06,55.28,3,0.0786,0.6038
2025-10-04,affiliate,1664.06,106934,1918,115,8074.68,14.47,4.85,0.0179,0.87,47.85,5,0.0662,0.533
2025-10-05,affiliate,1713.17,107273,1514,122,7491.86,14.04,4.37,0.0141,1.13,46.24,6,0.0463,0.5051
2025-10-06,affiliate,1960.4,136580,1950,133,9693.1,14.74,4.94,0.0143,1.01,53.33,5,0.0923,0.6031
2025-10-07,affiliate,1377.95,113203,1820,90,7316.25,15.31,5.31,0.0161,0.76,49.58,5,0.1207,0.5
2025-10-08,affiliate,2124.9,123403,1951,139,10819.7,15.29,5.09,0.0158,1.09,51.5,7,0.1514,0.6301
2025-10-09,affiliate,1550.46,128979,1588,91,8182.33,17.04,5.28,0.0123,0.98,53.68,5,0.152,0.5284
2025-10-10,affiliate,1663.23,95802,1728,98,8223.28,16.97,4.94,0.018,0.96,51.6,6,0.112,0.7398
2025-10-11,affiliate,1260.38,79296,1280,95,6291.01,13.27,4.99,0.0161,0.98,53.99,4,0.1188,0.6875
2025-10-12,affiliate,1312.27,80927,1252,93,7467.51,14.11,5.69,0.0155,1.05,50.28,4,0.0991,0.4837
2025-10-13,affiliate,1897.58,127270,1591,111,10494.99,17.1,5.53,0.0125,1.19,49.21,5,0.0558,0.4775
2025-10-14,affiliate,2320.33,125343,1965,146,11707.22,15.89,5.05,0.0157,1.18,53.19,7,0.0877,0.5505
2025-10-15,affiliate,1943.03,109374,1663,117,9928.98,16.61,5.11,0.0152,1.17,62.18,3,0.03,0.7822
2025-10-16,affiliate,2205.53,164626,2698,128,12568.23,17.23,5.7,0.0164,0.82,50.14,6,0.0444,0.5832
2025-10-17,affiliate,1848.87,176505,2724,114,9121.78,16.22,4.93,0.0154,0.68,50.41,5,0.1127,0.5439
2025-10-18,affiliate,1766.94,111774,1654,111,8072.12,15.92,4.57,0.0148,1.07,46.51,4,0.1138,0.6014
2025-10-19,affiliate,1712.59,111977,1528,103,7454.14,16.63,4.35,0.0136,1.12,50.45,6,0.0671,0.5736
2025-10-20,affiliate,2096.64,132278,1530,162,10418.99,12.94,4.97,0.0116,1.37,58.01,5,0.1205,0.6159
2025-10-21,affiliate,1954.5,213073,3083,153,10583.71,12.77,5.42,0.0145,0.63,49.7,3,0.0853,0.7062
2025-10-22,affiliate,2438.22,165026,2488,181,11296.23,13.47,4.63,0.0151,0.98,42.94,5,0.0369,0.4605
2025-10-23,affiliate,1327.16,61860,857,90,7096.09,14.75,5.35,0.0139,1.55,48.65,4,0.1078,0.4921
2025-10-24,affiliate,1947.03,100128,1496,124,8941.6,15.7,4.59,0.0149,1.3,41.74,5,0.0997,0.7737
2025-10-25,affiliate,1578.98,99779,1402,99,6543.96,15.95,4.14,0.0141,1.13,51.09,5,0.1266,0.6561
2025-10-26,affiliate,1329.07,88621,1533,84,7395.72,15.82,5.56,0.0173,0.87,47.22,7,0.123,0.6374
2025-10-27,affiliate,1966.76,100463,1775,158,8687.97,12.45,4.42,0.0177,1.11,55.76,5,0.03,0.6105
2025-10-28,affiliate,2150.16,144591,2171,152,10421.22,14.15,4.85,0.015,0.99,51.5,4,0.1136,0.605
2025-10-29,affiliate,2210.24,190275,3009,142,9734.01,15.57,4.4,0.0158,0.73,51.99,5,0.0657,0.5841
2025-10-30,affiliate,1917.6,143378,2179,128,9604.1,14.98,5.01,0.0152,0.88,50.3,6,0.1091,0.5587
2025-10-31,affiliate,2251.44,114355,1570,152,12801.35,14.81,5.69,0.0137,1.43,45.78,4,0.1026,0.6269
2025-11-01,affiliate,1962.78,131830,1555,134,9065.33,14.65,4.62,0.0118,1.26,55.04,6,0.0984,0.6789
2025-11-02,affiliate,2065.56,115400,1610,126,10564.86,16.39,5.11,0.014,1.28,52.53,5,0.0711,0.5962
2025-11-03,affiliate,1436.61,95571,1640,100,6308.69,14.37,4.39,0.0172,0.88,39.61,4,0.1184,0.6333
2025-11-04,affiliate,2576.63,128341,2010,176,14314.43,14.64,5.56,0.0157,1.28,48.42,7,0.1553,0.6169
2025-11-05,affiliate,2228.08,154364,2613,146,11314.73,15.26,5.08,0.0169,0.85,50.94,7,0.092,0.5274
2025-11-06,affiliate,2781.13,207575,2804,209,12148.75,13.31,4.37,0.0135,0.99,35.6,3,0.1029,0.5703
2025-11-07,affiliate,2295.56,147969,2145,153,11273.01,15.0,4.91,0.0145,1.07,49.22,5,0.1269,0.6598
